Persona,Hogar,Sexo,Edad,ActividadHogar,EstadoCivil,NivelInstruccion,ViaAccesoPrincipal,TenenciaVivienda,TipoAlumbrado,TipoVivienda,TieneVehiculo,NumeroVehiculos,TieneMoto,NumeroMotos,AbastecimientoSuper,AbastecimientoDiesel,AbastecimientoEco,AbastecimientoExtra,AbastecimientoElectricidad,AbastecimientoGas,GastoSuper,GastoDiesel,GastoEco,GastoExtra,GastoElectricidad,GastoGas,ValorMnsualArriendo,IncluyeServicioAgua,IncluyeServicioLuz,CantidadDeCuartos,CuartoDormitorios,CuartoNegocio,CuartoCocina,ParentescoPropietario,Basura,TipoCocina,Vivienda,MaterialPiso,MaterialParedes,MaterialTecho,EstadoParedes,EstadoTecho,EstadoParedes,MedidorDeAgua,ObtieneJuntaAgua,MedioRecibeAgua,MedioObtieneAgua,ServicioDucha,TipoDeServicioHigienico,NoTieneServicioHigienico,TipoInsatalacionSanitaria,UnidadMuestreo,Ciudad,Conglomeracion,Estrato,Area,FactorExpansion,Periodo,Mes
0101500093030280610201,01015000930302806101,2,77,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,10,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500093030280601,2,2,4,2,2,1," "," ",1,1,1,1,4,5,010150009303,10150,009303,2712,1,40.1593249893379,202301,01
0101500093030280610301,01015000930302806101,1,44,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,10,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500093030280601,2,2,4,2,2,1," "," ",1,1,1,1,4,5,010150009303,10150,009303,2712,1,40.1593249893379,202301,01
0101500093030280710101,01015000930302807101,1,56,12,1,9,1,4,1,1,1,2,2,0,2,1,1,2,2,2,0,30,40,0,0,0,500,3,3,4,3,0,1,2,2,1,0101500093030280701,1,1,2,2,2,1," "," ",1,1,1,1,4,5,010150009303,10150,009303,2712,1,40.1593249893379,202301,01
0101500093030280710201,01015000930302807101,2,52,12,1,10,1,4,1,1,1,2,2,0,2,1,1,2,2,2,0,30,40,0,0,0,500,3,3,4,3,0,1,2,2,1,0101500093030280701,1,1,2,2,2,1," "," ",1,1,1,1,4,5,010150009303,10150,009303,2712,1,40.1593249893379,202301,01
0101500102040260110102,01015001020402601102,1,60,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,3,3,6,4,1,1,2,2,1,0101500102040260102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260110202,01015001020402601102,2,60,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,3,3,6,4,1,1,2,2,1,0101500102040260102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260110302,01015001020402601102,2,37,12,6,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,3,3,6,4,1,1,2,2,1,0101500102040260102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260110402,01015001020402601102,2,35,12,6,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,3,3,6,4,1,1,2,2,1,0101500102040260102,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260210102,01015001020402602102,2,44,12,6,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,2,0,1,2,2,1,0101500102040260202,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260210202,01015001020402602102,1,23,12,6,7,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,2,0,1,2,2,1,0101500102040260202,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260210302,01015001020402602102,1,14,12,6,5,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,2,0,1,2,2,1,0101500102040260202,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260310102,01015001020402603102,1,45,12,3,10,3,3,1,3,1,1,2,0,2,2,1,2,2,2,0,0,60,0,0,0,150,3,3,1,0,0,1,2,2,1,0101500102040260302,2,1,2,1,1,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260410102,01015001020402604102,1,30,12,2,4,1,1,1,2,2,0,1,2,2,2,1,2,2,2,0,0,40,0,0,0,200,1,1,4,3,0,1,2,2,1,0101500102040260402,1,1,1,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260410202,01015001020402604102,1,20,12,2,7,1,1,1,2,2,0,1,2,2,2,1,2,2,2,0,0,40,0,0,0,200,1,1,4,3,0,1,2,2,1,0101500102040260402,1,1,1,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260410302,01015001020402604102,1,18,12,6,7,1,1,1,2,2,0,1,2,2,2,1,2,2,2,0,0,40,0,0,0,200,1,1,4,3,0,1,2,2,1,0101500102040260402,1,1,1,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260510102,01015001020402605102,2,69,12,4,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,3,2,1,1,2,2,1,0101500102040260502,2,1,4,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260510202,01015001020402605102,2,44,12,6,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,3,2,1,1,2,2,1,0101500102040260502,2,1,4,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260610102,01015001020402606102,1,49,12,1,9,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,4,2,1,1,2,2,1,0101500102040260602,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260610202,01015001020402606102,2,54,12,1,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,4,2,1,1,2,2,1,0101500102040260602,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260610302,01015001020402606102,1,16,12,6,7,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,4,2,1,1,2,2,1,0101500102040260602,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260610402,01015001020402606102,1,12,12,6,5,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,400,3,3,4,2,1,1,2,2,1,0101500102040260602,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260710102,01015001020402607102,2,33,12,6,9,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500102040260702,2,1,4,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500102040260710202,01015001020402607102,1,9,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500102040260702,2,1,4,2,2,2," "," ",1,1,1,1,4,5,010150010204,10150,010204,2711,1,28.8761643556644,202302,02
0101500104010270110103,01015001040102701103,1,71,12,1,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,120,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500104010270103,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270110203,01015001040102701103,2,70,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,120,0,0,0,200,3,3,3,2,0,1,2,2,1,0101500104010270103,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270210103,01015001040102702103,1,76,12,1,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500104010270203,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270210203,01015001040102702103,2,76,12,1,4,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500104010270203,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270310103,01015001040102703103,1,67,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500104010270303,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270310203,01015001040102703103,2,73,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500104010270303,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270410103,01015001040102704103,2,51,12,3,6,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500104010270403,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270410203,01015001040102704103,1,25,12,6,9,1,5,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,3,4,3,0,1,2,2,1,0101500104010270403,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270510103,01015001040102705103,1,40,12,1,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,250,2,2,4,3,0,1,2,2,1,0101500104010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270510203,01015001040102705103,2,35,12,1,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,250,2,2,4,3,0,1,2,2,1,0101500104010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270510303,01015001040102705103,2,8,12,6,5,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,250,2,2,4,3,0,1,2,2,1,0101500104010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270510403,01015001040102705103,2,2,12,6,1,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,20,0,0,0,250,2,2,4,3,0,1,2,2,1,0101500104010270503,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270610103,01015001040102706103,1,47,12,1,6,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,2,5,4,0,1,2,2,1,0101500104010270603,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270610203,01015001040102706103,2,43,12,1,9,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,2,5,4,0,1,2,2,1,0101500104010270603,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270610303,01015001040102706103,2,16,12,6,7,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,2,5,4,0,1,2,2,1,0101500104010270603,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270610403,01015001040102706103,1,14,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,2,5,4,0,1,2,2,1,0101500104010270603,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270610503,01015001040102706103,1,7,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,2,5,4,0,1,2,2,1,0101500104010270603,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270610603,01015001040102706103,2,7,12,6,5,1,1,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,2,5,4,0,1,2,2,1,0101500104010270603,1,1,6,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270710103,01015001040102707103,1,66,12,1,6,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500104010270703,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500104010270710203,01015001040102707103,2,70,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500104010270703,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150010401,10150,010401,2712,1,96.202375384503,202303,03
0101500113010320110102,01015001130103201102,1,55,12,1,6,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,300,2,2,6,4,1,1,2,2,1,0101500113010320102,1,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320110202,01015001130103201102,2,55,12,1,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,300,2,2,6,4,1,1,2,2,1,0101500113010320102,1,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320110302,01015001130103201102,1,29,12,6,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,300,2,2,6,4,1,1,2,2,1,0101500113010320102,1,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320110402,01015001130103201102,1,25,12,6,9,1,1,1,1,1,1,2,0,2,2,1,2,2,2,0,0,100,0,0,0,300,2,2,6,4,1,1,2,2,1,0101500113010320102,1,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320210102,01015001130103202102,1,47,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,120,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320210202,01015001130103202102,2,46,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,120,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320210302,01015001130103202102,1,24,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,120,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320210402,01015001130103202102,1,22,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,120,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320210502,01015001130103202102,2,16,12,6,7,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,120,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320202,1,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320310102,01015001130103203102,1,61,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,140,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320302,2,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320310202,01015001130103203102,2,58,12,1,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,140,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320302,2,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320310302,01015001130103203102,2,26,12,5,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,140,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320302,2,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320310402,01015001130103203102,1,22,12,6,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,140,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320302,2,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320310502,01015001130103203102,1,27,12,5,9,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,140,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320302,2,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320310602,01015001130103203102,1,1,12,6,1,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,140,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500113010320302,2,1,4,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320410102,01015001130103204102,1,67,12,1,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500113010320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320410202,01015001130103204102,2,64,12,1,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3,3,4,3,0,1,2,2,1,0101500113010320402,2,1,2,2,2,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320510102,01015001130103205102,1,50,12,1,9,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500113010320502,2,1,2,1,3,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320510202,01015001130103205102,2,40,12,1,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500113010320502,2,1,2,1,3,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320510302,01015001130103205102,1,10,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500113010320502,2,1,2,1,3,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320510402,01015001130103205102,1,9,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500113010320502,2,1,2,1,3,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320510502,01015001130103205102,1,3,12,6,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500113010320502,2,1,2,1,3,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320510602,01015001130103205102,1,19,12,6,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,250,2,2,5,4,0,1,2,2,1,0101500113010320502,2,1,2,1,3,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320710102,01015001130103207102,2,79,12,2,4,1,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,3,3,2,0,1,2,2,1,0101500113010320702,1,1,4,1,1,2," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320810102,01015001130103208102,1,69,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,3,2,0,1,2,2,1,0101500113010320802,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320810202,01015001130103208102,2,69,12,1,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,3,2,0,1,2,2,1,0101500113010320802,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500113010320810302,01015001130103208102,1,93,12,4,4,1,4,1,1,1,1,2,0,2,2,1,2,2,2,0,0,80,0,0,0,250,3,3,3,2,0,1,2,2,1,0101500113010320802,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011301,10150,011301,2712,1,37.3040674718817,202302,02
0101500114020370110101,01015001140203701101,1,65,12,1,4,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500114020370101,1,1,4,1,2,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370110201,01015001140203701101,2,55,12,1,6,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500114020370101,1,1,4,1,2,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370110301,01015001140203701101,1,38,12,3,9,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500114020370101,1,1,4,1,2,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370110401,01015001140203701101,2,98,12,4,1,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,60,0,0,0,300,3,3,4,3,0,1,2,2,1,0101500114020370101,1,1,4,1,2,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370210101,01015001140203702101,1,93,12,4,4,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,450,3,3,4,3,0,1,2,2,1,0101500114020370201,1,1,4,2,2,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370310101,01015001140203703101,2,57,12,3,9,1,4,1,1,1,2,1,1,2,2,1,2,2,2,0,0,20,0,0,0,250,3,3,6,3,0,1,2,2,1,0101500114020370301,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370310201,01015001140203703101,1,21,12,6,9,1,4,1,1,1,2,1,1,2,2,1,2,2,2,0,0,20,0,0,0,250,3,3,6,3,0,1,2,2,1,0101500114020370301,2,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370410101,01015001140203704101,2,63,12,3,6,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3,3,5,4,1,1,2,2,1,0101500114020370401,1,1,2,2,1,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370410201,01015001140203704101,1,41,12,6,9,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3,3,5,4,1,1,2,2,1,0101500114020370401,1,1,2,2,1,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370410301,01015001140203704101,1,32,12,6,9,1,4,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,500,3,3,5,4,1,1,2,2,1,0101500114020370401,1,1,2,2,1,2," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370510101,01015001140203705101,2,57,12,6,4,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500114020370501,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370510201,01015001140203705101,2,32,12,6,6,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500114020370501,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370510301,01015001140203705101,2,16,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500114020370501,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370510401,01015001140203705101,1,13,12,6,5,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500114020370501,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370510501,01015001140203705101,1,2,12,6,1,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2,2,5,4,0,1,2,2,1,0101500114020370501,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370610101,01015001140203706101,1,25,12,5,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2,2,3,2,0,1,2,2,1,0101500114020370601,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370610201,01015001140203706101,2,27,12,5,7,1,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,180,2,2,3,2,0,1,2,2,1,0101500114020370601,1,1,1,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
0101500114020370710101,01015001140203707101,1,44,12,1,10,1,4,1,1,1,2,2,0,2,2,1,2,2,2,0,0,100,0,0,0,300,3,3,5,4,0,1,2,2,1,0101500114020370701,1,1,2,1,1,1," "," ",1,1,1,1,4,5,010150011402,10150,011402,2712,1,47.8839605560111,202301,01
